strategy,run,timeSeconds,remainingTrashMass,remainingTrashCount,collectionRate,idleAgentCount,idleAgentRate,zoneImbalance
random,0,370.0,1290,1125,0.24737456242707123,14,0.7,3138.4058159722226
random,0,371.0,1290,1125,0.24737456242707123,12,0.6,3138.4058159722226
random,0,372.0,1290,1125,0.24737456242707123,12,0.6,3138.4058159722226
random,0,373.0,1290,1125,0.24737456242707123,12,0.6,3138.4058159722226
random,0,374.0,1290,1125,0.24737456242707123,12,0.6,3138.4058159722226
random,0,375.0,1290,1125,0.24737456242707123,12,0.6,3138.4058159722226
random,0,376.0,1290,1125,0.24737456242707123,12,0.6,3138.4058159722226
random,0,377.0,1289,1124,0.24795799299883314,13,0.65,3143.498263888889
random,0,378.0,1289,1124,0.24795799299883314,12,0.6,3143.498263888889
random,0,379.0,1289,1124,0.24795799299883314,12,0.6,3143.498263888889
random,0,380.0,1289,1124,0.24795799299883314,12,0.6,3143.498263888889
random,0,381.0,1289,1124,0.24795799299883314,12,0.6,3143.498263888889
random,0,382.0,1288,1123,0.24854142357059505,13,0.65,3143.9856770833335
random,0,383.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,384.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,385.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,386.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,387.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,388.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,389.0,1288,1123,0.24854142357059505,12,0.6,3143.9856770833335
random,0,390.0,1287,1122,0.24912485414235708,13,0.65,3149.1927083333335
random,0,391.0,1287,1122,0.24912485414235708,12,0.6,3149.1927083333335
random,0,392.0,1287,1122,0.24912485414235708,12,0.6,3149.1927083333335
random,0,393.0,1287,1122,0.24912485414235708,12,0.6,3149.1927083333335
random,0,394.0,1286,1121,0.249708284714119,13,0.65,3149.6905381944443
random,0,395.0,1286,1121,0.249708284714119,12,0.6,3149.6905381944443
random,0,396.0,1283,1120,0.25145857642940495,13,0.65,3158.8419053819443
random,0,397.0,1283,1120,0.25145857642940495,12,0.6,3158.8419053819443
random,0,398.0,1283,1120,0.25145857642940495,12,0.6,3158.8419053819443
random,0,399.0,1282,1119,0.25204200700116686,13,0.65,3164.1518012152774
random,0,400.0,1281,1118,0.25262543757292877,13,0.65,3164.6561414930557
random,0,401.0,1281,1118,0.25262543757292877,12,0.6,3164.6561414930557
random,0,402.0,1281,1118,0.25262543757292877,12,0.6,3164.6561414930557
random,0,403.0,1281,1118,0.25262543757292877,12,0.6,3164.6561414930557
random,0,404.0,1279,1116,0.2537922987164527,14,0.7,3170.5953776041665
random,0,405.0,1279,1116,0.2537922987164527,12,0.6,3170.5953776041665
random,0,406.0,1279,1116,0.2537922987164527,12,0.6,3170.5953776041665
random,0,407.0,1279,1116,0.2537922987164527,12,0.6,3170.5953776041665
random,0,408.0,1279,1116,0.2537922987164527,12,0.6,3170.5953776041665
random,0,409.0,1279,1116,0.2537922987164527,12,0.6,3170.5953776041665
random,0,410.0,1279,1116,0.2537922987164527,12,0.6,3170.5953776041665
random,0,411.0,1278,1115,0.2543757292882147,13,0.65,3176.1344401041665
random,0,412.0,1278,1115,0.2543757292882147,12,0.6,3176.1344401041665
random,0,413.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,414.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,415.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,416.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,417.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,418.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,419.0,1278,1115,0.2543757292882147,12,0.6,3094.7291666666665
random,0,420.0,1277,1114,0.25495915985997664,13,0.65,3095.294704861111
random,0,421.0,1277,1114,0.25495915985997664,12,0.6,3095.294704861111
random,0,422.0,1277,1114,0.25495915985997664,12,0.6,3095.294704861111
random,0,423.0,1277,1114,0.25495915985997664,12,0.6,3095.294704861111
random,0,424.0,1277,1114,0.25495915985997664,12,0.6,3095.294704861111
random,0,425.0,1277,1114,0.25495915985997664,12,0.6,3095.294704861111
random,0,426.0,1277,1114,0.25495915985997664,12,0.6,3095.294704861111
random,0,427.0,1276,1113,0.25554259043173866,13,0.65,3095.873263888889
random,0,428.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,429.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,430.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,431.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,432.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,433.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,434.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,435.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,436.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,437.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,438.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,439.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,440.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,441.0,1276,1113,0.25554259043173866,12,0.6,3095.873263888889
random,0,442.0,1275,1112,0.25612602100350057,13,0.65,3101.645399305556
random,0,443.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,444.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,445.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,446.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,447.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,448.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,449.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,450.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,451.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,452.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,453.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,454.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,455.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,456.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,457.0,1275,1112,0.25612602100350057,12,0.6,3101.645399305556
random,0,458.0,1274,1111,0.2567094515752626,13,0.65,3102.234375
random,0,459.0,1274,1111,0.2567094515752626,12,0.6,3102.234375
random,0,460.0,1274,1111,0.2567094515752626,12,0.6,3102.234375
random,0,461.0,1274,1111,0.2567094515752626,12,0.6,3102.234375
random,0,462.0,1274,1111,0.2567094515752626,12,0.6,3102.234375
random,0,463.0,1274,1111,0.2567094515752626,12,0.6,3102.234375
random,0,464.0,1274,1111,0.2567094515752626,12,0.6,3102.234375
random,0,465.0,1272,1109,0.2578763127187864,13,0.65,3103.451388888889
random,0,466.0,1272,1109,0.2578763127187864,12,0.6,3103.451388888889
random,0,467.0,1272,1109,0.2578763127187864,12,0.6,3103.451388888889
random,0,468.0,1271,1108,0.25845974329054844,13,0.65,3109.3328993055557
random,0,469.0,1270,1107,0.25904317386231035,13,0.65,3104.4565972222226
random,0,470.0,1268,1105,0.2602100350058343,13,0.65,3105.715277777778
random,0,471.0,1268,1105,0.2602100350058343,12,0.6,3105.715277777778
random,0,472.0,1268,1105,0.2602100350058343,12,0.6,3105.715277777778
random,0,473.0,1267,1104,0.2607934655775963,13,0.65,3111.700954861111
random,0,474.0,1267,1104,0.2607934655775963,12,0.6,3111.700954861111
random,0,475.0,1267,1104,0.2607934655775963,12,0.6,3111.700954861111
random,0,476.0,1267,1104,0.2607934655775963,12,0.6,3111.700954861111
random,0,477.0,1267,1104,0.2607934655775963,12,0.6,3111.700954861111
random,0,478.0,1267,1104,0.2607934655775963,12,0.6,3111.700954861111
random,0,479.0,1267,1104,0.2607934655775963,12,0.6,3111.700954861111
random,0,480.0,1265,1102,0.26196032672112024,13,0.65,3113.0065104166665
random,0,481.0,1265,1102,0.26196032672112024,12,0.6,3113.0065104166665
random,0,482.0,1265,1102,0.26196032672112024,12,0.6,3113.0065104166665
random,0,483.0,1265,1102,0.26196032672112024,12,0.6,3113.0065104166665
random,0,484.0,1264,1101,0.26254375729288215,13,0.65,3113.6788194444443
random,0,485.0,1264,1101,0.26254375729288215,12,0.6,3113.6788194444443
random,0,486.0,1264,1101,0.26254375729288215,12,0.6,3113.6788194444443
random,0,487.0,1264,1101,0.26254375729288215,12,0.6,3113.6788194444443
random,0,488.0,1263,1100,0.26312718786464406,13,0.65,3114.3641493055557
random,0,489.0,1263,1100,0.26312718786464406,12,0.6,3114.3641493055557
random,0,490.0,1263,1100,0.26312718786464406,12,0.6,3114.3641493055557
random,0,491.0,1263,1100,0.26312718786464406,12,0.6,3114.3641493055557
random,0,492.0,1263,1100,0.26312718786464406,12,0.6,3114.3641493055557
random,0,493.0,1263,1100,0.26312718786464406,12,0.6,3114.3641493055557
random,0,494.0,1260,1097,0.26487747957993,13,0.65,3116.498263888889
random,0,495.0,1260,1097,0.26487747957993,12,0.6,3116.498263888889
random,0,496.0,1260,1097,0.26487747957993,12,0.6,3116.498263888889
random,0,497.0,1260,1097,0.26487747957993,12,0.6,3116.498263888889
random,0,498.0,1260,1097,0.26487747957993,12,0.6,3116.498263888889
random,0,499.0,1259,1096,0.26546091015169193,13,0.65,3111.7078993055557
random,0,500.0,1256,1093,0.2672112018669778,13,0.65,3113.951388888889
random,0,501.0,1256,1093,0.2672112018669778,12,0.6,3113.951388888889
random,0,502.0,1256,1093,0.2672112018669778,12,0.6,3113.951388888889
random,0,503.0,1256,1093,0.2672112018669778,12,0.6,3113.951388888889
random,0,504.0,1256,1093,0.2672112018669778,12,0.6,3113.951388888889
random,0,505.0,1256,1093,0.2672112018669778,12,0.6,3113.951388888889
random,0,506.0,1255,1092,0.2677946324387398,13,0.65,3109.2703993055557
random,0,507.0,1255,1092,0.2677946324387398,12,0.6,3109.2703993055557
random,0,508.0,1255,1092,0.2677946324387398,12,0.6,3109.2703993055557
random,0,509.0,1254,1091,0.2683780630105017,13,0.65,3110.0416666666665
random,0,510.0,1254,1091,0.2683780630105017,12,0.6,3110.0416666666665
random,0,511.0,1253,1090,0.26896149358226373,13,0.65,3105.4752604166665
random,0,512.0,1253,1090,0.26896149358226373,12,0.6,3105.4752604166665
random,0,513.0,1253,1090,0.26896149358226373,12,0.6,3105.4752604166665
random,0,514.0,1253,1090,0.26896149358226373,12,0.6,3105.4752604166665
random,0,515.0,1245,1082,0.27362893815635936,14,0.7,3106.7530381944443
random,0,516.0,1245,1082,0.27362893815635936,12,0.6,3106.7530381944443
random,0,517.0,1245,1082,0.27362893815635936,12,0.6,3106.7530381944443
random,0,518.0,1245,1082,0.27362893815635936,12,0.6,3106.7530381944443
random,0,519.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,520.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,521.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,522.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,523.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,524.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,525.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,526.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,527.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,528.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,529.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,530.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,531.0,1244,1081,0.2742123687281214,13,0.65,3102.4027777777774
random,0,532.0,1243,1080,0.2747957992998833,14,0.7,3103.2703993055557
random,0,533.0,1243,1080,0.2747957992998833,13,0.65,3103.2703993055557
random,0,534.0,1243,1080,0.2747957992998833,13,0.65,3103.2703993055557
random,0,535.0,1242,1079,0.2753792298716453,14,0.7,3109.284722222222
random,0,536.0,1242,1079,0.2753792298716453,13,0.65,3109.284722222222
random,0,537.0,1242,1079,0.2753792298716453,13,0.65,3144.8100857204863
random,0,538.0,1242,1079,0.2753792298716453,13,0.65,3144.8100857204863
random,0,539.0,1242,1079,0.2753792298716453,13,0.65,3144.8100857204863
random,0,540.0,1242,1079,0.2753792298716453,13,0.65,3144.8100857204863
random,0,541.0,1242,1079,0.2753792298716453,13,0.65,3144.8100857204863
random,0,542.0,1242,1079,0.2753792298716453,13,0.65,3144.8100857204863
random,0,543.0,1240,1077,0.27654609101516925,15,0.75,3146.771674262153
random,0,544.0,1240,1077,0.27654609101516925,13,0.65,3146.771674262153
random,0,545.0,1240,1077,0.27654609101516925,13,0.65,3146.771674262153
random,0,546.0,1240,1077,0.27654609101516925,13,0.65,3146.771674262153
random,0,547.0,1240,1077,0.27654609101516925,13,0.65,3146.771674262153
random,0,548.0,1239,1076,0.27712952158693116,14,0.7,3147.7634548611113
random,0,549.0,1239,1076,0.27712952158693116,13,0.65,3147.7634548611113
random,0,550.0,1239,1076,0.27712952158693116,13,0.65,3147.7634548611113
random,0,551.0,1239,1076,0.27712952158693116,13,0.65,3147.7634548611113
random,0,552.0,1239,1076,0.27712952158693116,13,0.65,3147.7634548611113
random,0,553.0,1238,1075,0.27771295215869307,14,0.7,3148.7625596788193
random,0,554.0,1238,1075,0.27771295215869307,13,0.65,3148.7625596788193
random,0,555.0,1237,1074,0.2782963827304551,14,0.7,3149.768988715278
random,0,556.0,1237,1074,0.2782963827304551,13,0.65,3149.768988715278
random,0,557.0,1237,1074,0.2782963827304551,13,0.65,3149.768988715278
random,0,558.0,1237,1074,0.2782963827304551,13,0.65,3149.768988715278
random,0,559.0,1236,1073,0.278879813302217,14,0.7,3150.7827419704863
random,0,560.0,1236,1073,0.278879813302217,13,0.65,3150.7827419704863
random,0,561.0,1236,1073,0.278879813302217,13,0.65,3150.7827419704863
random,0,562.0,1236,1073,0.278879813302217,13,0.65,3150.7827419704863
random,0,563.0,1235,1072,0.27946324387397903,14,0.7,3151.8038194444443
random,0,564.0,1235,1072,0.27946324387397903,13,0.65,3151.8038194444443
random,0,565.0,1234,1071,0.28004667444574094,14,0.7,3152.832221137153
random,0,566.0,1234,1071,0.28004667444574094,13,0.65,3152.832221137153
random,0,567.0,1233,1070,0.28063010501750296,14,0.7,3153.8679470486113
random,0,568.0,1233,1070,0.28063010501750296,13,0.65,3153.8679470486113
random,0,569.0,1232,1069,0.2812135355892649,14,0.7,3154.9109971788193
random,0,570.0,1232,1069,0.2812135355892649,13,0.65,3154.9109971788193
random,0,571.0,1231,1068,0.2817969661610268,14,0.7,3155.961371527778
random,0,572.0,1231,1068,0.2817969661610268,13,0.65,3155.961371527778
random,0,573.0,1229,1066,0.2829638273045507,14,0.7,3158.0840928819443
random,0,574.0,1229,1066,0.2829638273045507,13,0.65,3158.0840928819443
random,0,575.0,1228,1065,0.28354725787631274,14,0.7,3159.156439887153
random,0,576.0,1228,1065,0.28354725787631274,13,0.65,3159.156439887153
random,0,577.0,1227,1064,0.28413068844807465,14,0.7,3160.2361111111113
random,0,578.0,1227,1064,0.28413068844807465,13,0.65,3160.2361111111113
random,0,579.0,1227,1064,0.28413068844807465,13,0.65,3160.2361111111113
random,0,580.0,1227,1064,0.28413068844807465,13,0.65,3160.2361111111113
random,0,581.0,1226,1063,0.2847141190198367,14,0.7,3161.3231065538193
random,0,582.0,1226,1063,0.2847141190198367,13,0.65,3161.3231065538193
random,0,583.0,1226,1063,0.2847141190198367,13,0.65,3161.3231065538193
random,0,584.0,1226,1063,0.2847141190198367,13,0.65,3161.3231065538193
random,0,585.0,1225,1062,0.2852975495915986,14,0.7,3162.417426215278
random,0,586.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,587.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,588.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,589.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,590.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,591.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,592.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,593.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,594.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,595.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,596.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,597.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,598.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,599.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,600.0,1225,1062,0.2852975495915986,13,0.65,3162.417426215278
random,0,601.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,602.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,603.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,604.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,605.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,606.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,607.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,608.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,609.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,610.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,611.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,612.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,613.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,614.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,615.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,616.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,617.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,618.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,619.0,1225,1062,0.2852975495915986,13,0.65,3125.982204861111
random,0,620.0,1224,1061,0.2858809801633606,14,0.7,3127.081597222222
random,0,621.0,1224,1061,0.2858809801633606,13,0.65,3127.081597222222
random,0,622.0,1224,1061,0.2858809801633606,13,0.65,3127.081597222222
random,0,623.0,1224,1061,0.2858809801633606,13,0.65,3127.081597222222
random,0,624.0,1224,1061,0.2858809801633606,13,0.65,3127.081597222222
random,0,625.0,1224,1061,0.2858809801633606,13,0.65,3127.081597222222
random,0,626.0,1222,1059,0.28704784130688443,14,0.7,3129.3194444444443
random,0,627.0,1222,1059,0.28704784130688443,13,0.65,3129.3194444444443
random,0,628.0,1222,1059,0.28704784130688443,13,0.65,3129.3194444444443
random,0,629.0,1222,1059,0.28704784130688443,13,0.65,3129.3194444444443
random,0,630.0,1221,1058,0.28763127187864646,14,0.7,3130.4578993055557
random,0,631.0,1221,1058,0.28763127187864646,13,0.65,3130.4578993055557
random,0,632.0,1221,1058,0.28763127187864646,13,0.65,3130.4578993055557
random,0,633.0,1221,1058,0.28763127187864646,13,0.65,3130.4578993055557
random,0,634.0,1220,1057,0.28821470245040837,14,0.7,3131.609375
random,0,635.0,1220,1057,0.28821470245040837,13,0.65,3131.609375
random,0,636.0,1220,1057,0.28821470245040837,13,0.65,3131.609375
random,0,637.0,1220,1057,0.28821470245040837,13,0.65,3131.609375
random,0,638.0,1218,1055,0.2893815635939323,14,0.7,3133.951388888889
random,0,639.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
random,0,640.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
random,0,641.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
random,0,642.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
random,0,643.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
random,0,644.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
random,0,645.0,1218,1055,0.2893815635939323,13,0.65,3133.951388888889
